time,x,y,z
2016-06-21T06:04:11Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:11Z,56600.0,8246.67,-28086.67
2016-06-21T06:04:11Z,56593.33,8246.67,-28086.67
2016-06-21T06:04:11Z,56600.0,8246.67,-28086.67
2016-06-21T06:04:11Z,56600.0,8246.67,-28086.67
2016-06-21T06:04:11Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:11Z,56600.0,8246.67,-28086.67
2016-06-21T06:04:11Z,56600.0,8253.33,-28086.67
2016-06-21T06:04:11Z,56593.33,8253.33,-28093.33
2016-06-21T06:04:11Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:11Z,56600.0,8246.67,-28086.67
2016-06-21T06:04:11Z,56593.33,8246.67,-28086.67
2016-06-21T06:04:11Z,56593.33,8246.67,-28086.67
2016-06-21T06:04:11Z,56593.33,8246.67,-28093.33
2016-06-21T06:04:11Z,56593.33,8246.67,-28093.33
2016-06-21T06:04:11Z,56593.33,8246.67,-28093.33
2016-06-21T06:04:11Z,56593.33,8246.67,-28086.67
2016-06-21T06:04:11Z,56600.0,8253.33,-28086.67
2016-06-21T06:04:11Z,56600.0,8253.33,-28093.33
2016-06-21T06:04:11Z,56593.33,8253.33,-28093.33
2016-06-21T06:04:11Z,56593.33,8253.33,-28093.33
2016-06-21T06:04:11Z,56600.0,8253.33,-28093.33
2016-06-21T06:04:11Z,56600.0,8246.67,-28106.67
2016-06-21T06:04:11Z,56600.0,8246.67,-28106.67
2016-06-21T06:04:11Z,56600.0,8246.67,-28106.67
2016-06-21T06:04:11Z,56600.0,8246.67,-28106.67
2016-06-21T06:04:11Z,56600.0,8253.33,-28106.67
2016-06-21T06:04:11Z,56600.0,8246.67,-28106.67
2016-06-21T06:04:11Z,56600.0,8246.67,-28106.67
2016-06-21T06:04:11Z,56600.0,8253.33,-28106.67
2016-06-21T06:04:11Z,56600.0,8253.33,-28093.33
2016-06-21T06:04:11Z,56600.0,8253.33,-28106.67
2016-06-21T06:04:11Z,56600.0,8253.33,-28106.67
2016-06-21T06:04:11Z,56600.0,8253.33,-28106.67
2016-06-21T06:04:11Z,56600.0,8253.33,-28106.67
2016-06-21T06:04:11Z,56600.0,8253.33,-28106.67
2016-06-21T06:04:11Z,56600.0,8246.67,-28106.67
2016-06-21T06:04:11Z,56600.0,8246.67,-28113.33
2016-06-21T06:04:11Z,56606.67,8253.33,-28113.33
2016-06-21T06:04:11Z,56600.0,8253.33,-28113.33
2016-06-21T06:04:11Z,56600.0,8253.33,-28113.33
2016-06-21T06:04:11Z,56606.67,8253.33,-28106.67
2016-06-21T06:04:11Z,56606.67,8253.33,-28106.67
2016-06-21T06:04:11Z,56600.0,8253.33,-28106.67
2016-06-21T06:04:11Z,56600.0,8253.33,-28113.33
2016-06-21T06:04:11Z,56600.0,8253.33,-28113.33
2016-06-21T06:04:11Z,56606.67,8253.33,-28113.33
2016-06-21T06:04:11Z,56600.0,8253.33,-28113.33
2016-06-21T06:04:11Z,56600.0,8253.33,-28113.33
2016-06-21T06:04:11Z,56606.67,8253.33,-28113.33
2016-06-21T06:04:11Z,56606.67,8253.33,-28113.33
2016-06-21T06:04:11Z,56600.0,8253.33,-28113.33
2016-06-21T06:04:11Z,56606.67,8253.33,-28113.33
2016-06-21T06:04:11Z,56606.67,8246.67,-28106.67
2016-06-21T06:04:11Z,56600.0,8246.67,-28106.67
2016-06-21T06:04:11Z,56600.0,8246.67,-28106.67
2016-06-21T06:04:11Z,56600.0,8246.67,-28106.67
2016-06-21T06:04:11Z,56600.0,8246.67,-28106.67
2016-06-21T06:04:11Z,56600.0,8246.67,-28106.67
2016-06-21T06:04:11Z,56600.0,8246.67,-28106.67
2016-06-21T06:04:11Z,56606.67,8246.67,-28106.67
2016-06-21T06:04:11Z,56600.0,8253.33,-28093.33
2016-06-21T06:04:11Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:11Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:11Z,56600.0,8253.33,-28093.33
2016-06-21T06:04:11Z,56600.0,8253.33,-28093.33
2016-06-21T06:04:11Z,56600.0,8253.33,-28093.33
2016-06-21T06:04:11Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:11Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:11Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:11Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:11Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:11Z,56600.0,8253.33,-28086.67
2016-06-21T06:04:11Z,56593.33,8246.67,-28093.33
2016-06-21T06:04:11Z,56593.33,8246.67,-28093.33
2016-06-21T06:04:11Z,56600.0,8246.67,-28086.67
2016-06-21T06:04:11Z,56600.0,8246.67,-28086.67
2016-06-21T06:04:11Z,56600.0,8246.67,-28086.67
2016-06-21T06:04:11Z,56600.0,8253.33,-28093.33
2016-06-21T06:04:11Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:11Z,56600.0,8246.67,-28086.67
2016-06-21T06:04:11Z,56593.33,8253.33,-28086.67
2016-06-21T06:04:11Z,56593.33,8253.33,-28086.67
2016-06-21T06:04:11Z,56593.33,8246.67,-28086.67
2016-06-21T06:04:11Z,56600.0,8246.67,-28086.67
2016-06-21T06:04:11Z,56600.0,8246.67,-28086.67
2016-06-21T06:04:11Z,56600.0,8246.67,-28086.67
2016-06-21T06:04:11Z,56593.33,8246.67,-28093.33
2016-06-21T06:04:11Z,56593.33,8246.67,-28093.33
2016-06-21T06:04:11Z,56600.0,8246.67,-28086.67
2016-06-21T06:04:11Z,56600.0,8253.33,-28093.33
2016-06-21T06:04:11Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:11Z,56593.33,8246.67,-28093.33
2016-06-21T06:04:11Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:11Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:11Z,56600.0,8253.33,-28093.33
2016-06-21T06:04:11Z,56600.0,8253.33,-28093.33
2016-06-21T06:04:11Z,56600.0,8253.33,-28093.33
2016-06-21T06:04:11Z,56600.0,8246.67,-28106.67
2016-06-21T06:04:11Z,56600.0,8246.67,-28106.67
2016-06-21T06:04:11Z,56600.0,8253.33,-28106.67
2016-06-21T06:04:11Z,56600.0,8253.33,-28106.67
2016-06-21T06:04:11Z,56600.0,8253.33,-28093.33
2016-06-21T06:04:11Z,56600.0,8253.33,-28093.33
2016-06-21T06:04:11Z,56606.67,8253.33,-28106.67
2016-06-21T06:04:11Z,56606.67,8253.33,-28106.67
2016-06-21T06:04:11Z,56600.0,8253.33,-28106.67
2016-06-21T06:04:11Z,56600.0,8253.33,-28106.67
2016-06-21T06:04:11Z,56600.0,8253.33,-28106.67
2016-06-21T06:04:11Z,56606.67,8246.67,-28106.67
2016-06-21T06:04:11Z,56606.67,8246.67,-28113.33
2016-06-21T06:04:11Z,56600.0,8253.33,-28113.33
2016-06-21T06:04:11Z,56606.67,8253.33,-28113.33
2016-06-21T06:04:11Z,56606.67,8253.33,-28113.33
2016-06-21T06:04:11Z,56606.67,8253.33,-28113.33
2016-06-21T06:04:11Z,56606.67,8253.33,-28113.33
2016-06-21T06:04:11Z,56606.67,8253.33,-28113.33
2016-06-21T06:04:11Z,56600.0,8253.33,-28113.33
2016-06-21T06:04:11Z,56606.67,8253.33,-28120.0
2016-06-21T06:04:11Z,56606.67,8253.33,-28113.33
2016-06-21T06:04:11Z,56600.0,8253.33,-28106.67
2016-06-21T06:04:11Z,56600.0,8253.33,-28113.33
2016-06-21T06:04:11Z,56600.0,8253.33,-28113.33
2016-06-21T06:04:12Z,56600.0,8253.33,-28106.67
2016-06-21T06:04:12Z,56600.0,8253.33,-28106.67
2016-06-21T06:04:12Z,56600.0,8253.33,-28113.33
2016-06-21T06:04:12Z,56600.0,8246.67,-28106.67
2016-06-21T06:04:12Z,56600.0,8253.33,-28106.67
2016-06-21T06:04:12Z,56600.0,8253.33,-28106.67
2016-06-21T06:04:12Z,56600.0,8253.33,-28106.67
2016-06-21T06:04:12Z,56600.0,8253.33,-28106.67
2016-06-21T06:04:12Z,56600.0,8253.33,-28106.67
2016-06-21T06:04:12Z,56600.0,8253.33,-28106.67
2016-06-21T06:04:12Z,56600.0,8246.67,-28106.67
2016-06-21T06:04:12Z,56593.33,8246.67,-28106.67
2016-06-21T06:04:12Z,56600.0,8253.33,-28106.67
2016-06-21T06:04:12Z,56600.0,8253.33,-28106.67
2016-06-21T06:04:12Z,56600.0,8253.33,-28106.67
2016-06-21T06:04:12Z,56600.0,8253.33,-28106.67
2016-06-21T06:04:12Z,56593.33,8253.33,-28106.67
2016-06-21T06:04:12Z,56593.33,8253.33,-28106.67
2016-06-21T06:04:12Z,56593.33,8246.67,-28106.67
2016-06-21T06:04:12Z,56593.33,8246.67,-28093.33
2016-06-21T06:04:12Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:12Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:12Z,56593.33,8246.67,-28093.33
2016-06-21T06:04:12Z,56593.33,8246.67,-28093.33
2016-06-21T06:04:12Z,56600.0,8246.67,-28086.67
2016-06-21T06:04:12Z,56600.0,8246.67,-28086.67
2016-06-21T06:04:12Z,56593.33,8246.67,-28093.33
2016-06-21T06:04:12Z,56593.33,8246.67,-28093.33
2016-06-21T06:04:12Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:12Z,56600.0,8246.67,-28086.67
2016-06-21T06:04:12Z,56593.33,8246.67,-28086.67
2016-06-21T06:04:12Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:12Z,56600.0,8246.67,-28086.67
2016-06-21T06:04:12Z,56600.0,8246.67,-28086.67
2016-06-21T06:04:12Z,56600.0,8253.33,-28093.33
2016-06-21T06:04:12Z,56600.0,8253.33,-28086.67
2016-06-21T06:04:12Z,56600.0,8246.67,-28086.67
2016-06-21T06:04:12Z,56593.33,8253.33,-28086.67
2016-06-21T06:04:12Z,56593.33,8253.33,-28086.67
2016-06-21T06:04:12Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:12Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:12Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:12Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:12Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:12Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:12Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:12Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:12Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:12Z,56600.0,8253.33,-28093.33
2016-06-21T06:04:12Z,56600.0,8253.33,-28093.33
2016-06-21T06:04:12Z,56606.67,8246.67,-28093.33
2016-06-21T06:04:12Z,56606.67,8246.67,-28106.67
2016-06-21T06:04:12Z,56600.0,8253.33,-28093.33
2016-06-21T06:04:12Z,56600.0,8253.33,-28093.33
2016-06-21T06:04:12Z,56600.0,8246.67,-28106.67
2016-06-21T06:04:12Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:12Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:12Z,56600.0,8253.33,-28106.67
2016-06-21T06:04:12Z,56600.0,8246.67,-28106.67
2016-06-21T06:04:12Z,56600.0,8246.67,-28106.67
2016-06-21T06:04:12Z,56600.0,8253.33,-28106.67
2016-06-21T06:04:12Z,56600.0,8253.33,-28106.67
2016-06-21T06:04:12Z,56593.33,8253.33,-28106.67
2016-06-21T06:04:12Z,56593.33,8253.33,-28106.67
2016-06-21T06:04:12Z,56600.0,8246.67,-28113.33
2016-06-21T06:04:12Z,56606.67,8246.67,-28113.33
2016-06-21T06:04:12Z,56606.67,8246.67,-28106.67
2016-06-21T06:04:12Z,56600.0,8246.67,-28106.67
2016-06-21T06:04:12Z,56600.0,8246.67,-28113.33
2016-06-21T06:04:12Z,56600.0,8253.33,-28113.33
2016-06-21T06:04:12Z,56606.67,8253.33,-28113.33
2016-06-21T06:04:12Z,56606.67,8253.33,-28113.33
2016-06-21T06:04:12Z,56606.67,8253.33,-28113.33
2016-06-21T06:04:12Z,56606.67,8253.33,-28113.33
2016-06-21T06:04:12Z,56606.67,8253.33,-28106.67
2016-06-21T06:04:12Z,56606.67,8253.33,-28106.67
2016-06-21T06:04:12Z,56600.0,8253.33,-28113.33
2016-06-21T06:04:12Z,56600.0,8253.33,-28113.33
2016-06-21T06:04:12Z,56606.67,8253.33,-28113.33
2016-06-21T06:04:12Z,56606.67,8253.33,-28113.33
2016-06-21T06:04:12Z,56600.0,8253.33,-28106.67
2016-06-21T06:04:12Z,56600.0,8253.33,-28106.67
2016-06-21T06:04:12Z,56600.0,8253.33,-28106.67
2016-06-21T06:04:12Z,56600.0,8253.33,-28106.67
2016-06-21T06:04:12Z,56600.0,8253.33,-28106.67
2016-06-21T06:04:12Z,56600.0,8253.33,-28106.67
2016-06-21T06:04:12Z,56593.33,8246.67,-28106.67
2016-06-21T06:04:12Z,56593.33,8246.67,-28106.67
2016-06-21T06:04:12Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:12Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:12Z,56600.0,8253.33,-28106.67
2016-06-21T06:04:12Z,56600.0,8253.33,-28093.33
2016-06-21T06:04:12Z,56593.33,8253.33,-28093.33
2016-06-21T06:04:12Z,56593.33,8253.33,-28093.33
2016-06-21T06:04:12Z,56600.0,8253.33,-28093.33
2016-06-21T06:04:12Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:12Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:12Z,56600.0,8246.67,-28106.67
2016-06-21T06:04:12Z,56606.67,8246.67,-28106.67
2016-06-21T06:04:12Z,56606.67,8253.33,-28093.33
2016-06-21T06:04:12Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:12Z,56600.0,8246.67,-28086.67
2016-06-21T06:04:12Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:12Z,56593.33,8246.67,-28093.33
2016-06-21T06:04:12Z,56593.33,8246.67,-28093.33
2016-06-21T06:04:12Z,56593.33,8246.67,-28086.67
2016-06-21T06:04:12Z,56600.0,8253.33,-28086.67
2016-06-21T06:04:12Z,56600.0,8253.33,-28093.33
2016-06-21T06:04:12Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:12Z,56600.0,8246.67,-28086.67
2016-06-21T06:04:12Z,56593.33,8246.67,-28080.0
2016-06-21T06:04:12Z,56593.33,8253.33,-28086.67
2016-06-21T06:04:12Z,56600.0,8246.67,-28086.67
2016-06-21T06:04:12Z,56600.0,8246.67,-28080.0
2016-06-21T06:04:12Z,56593.33,8246.67,-28086.67
2016-06-21T06:04:12Z,56593.33,8246.67,-28086.67
2016-06-21T06:04:12Z,56593.33,8246.67,-28086.67
2016-06-21T06:04:12Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:12Z,56600.0,8253.33,-28093.33
2016-06-21T06:04:12Z,56600.0,8253.33,-28093.33
2016-06-21T06:04:12Z,56600.0,8253.33,-28093.33
2016-06-21T06:04:12Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:12Z,56600.0,8240.0,-28093.33
2016-06-21T06:04:13Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:13Z,56600.0,8253.33,-28093.33
2016-06-21T06:04:13Z,56600.0,8253.33,-28093.33
2016-06-21T06:04:13Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:13Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:13Z,56600.0,8253.33,-28093.33
2016-06-21T06:04:13Z,56600.0,8246.67,-28106.67
2016-06-21T06:04:13Z,56606.67,8246.67,-28106.67
2016-06-21T06:04:13Z,56606.67,8253.33,-28093.33
2016-06-21T06:04:13Z,56600.0,8253.33,-28093.33
2016-06-21T06:04:13Z,56593.33,8246.67,-28106.67
2016-06-21T06:04:13Z,56593.33,8246.67,-28106.67
2016-06-21T06:04:13Z,56600.0,8246.67,-28106.67
2016-06-21T06:04:13Z,56600.0,8253.33,-28106.67
2016-06-21T06:04:13Z,56600.0,8253.33,-28106.67
2016-06-21T06:04:13Z,56600.0,8253.33,-28106.67
2016-06-21T06:04:13Z,56600.0,8253.33,-28106.67
2016-06-21T06:04:13Z,56606.67,8253.33,-28113.33
2016-06-21T06:04:13Z,56600.0,8253.33,-28113.33
2016-06-21T06:04:13Z,56600.0,8253.33,-28113.33
2016-06-21T06:04:13Z,56600.0,8253.33,-28113.33
2016-06-21T06:04:13Z,56606.67,8246.67,-28113.33
2016-06-21T06:04:13Z,56606.67,8246.67,-28113.33
2016-06-21T06:04:13Z,56606.67,8253.33,-28106.67
2016-06-21T06:04:13Z,56600.0,8253.33,-28113.33
2016-06-21T06:04:13Z,56606.67,8253.33,-28113.33
2016-06-21T06:04:13Z,56606.67,8253.33,-28113.33
2016-06-21T06:04:13Z,56600.0,8253.33,-28113.33
2016-06-21T06:04:13Z,56600.0,8253.33,-28113.33
2016-06-21T06:04:13Z,56606.67,8246.67,-28106.67
2016-06-21T06:04:13Z,56606.67,8253.33,-28106.67
2016-06-21T06:04:13Z,56600.0,8253.33,-28113.33
2016-06-21T06:04:13Z,56600.0,8246.67,-28113.33
2016-06-21T06:04:13Z,56600.0,8246.67,-28113.33
2016-06-21T06:04:13Z,56606.67,8253.33,-28113.33
2016-06-21T06:04:13Z,56600.0,8253.33,-28106.67
2016-06-21T06:04:13Z,56600.0,8253.33,-28106.67
2016-06-21T06:04:13Z,56600.0,8246.67,-28106.67
2016-06-21T06:04:13Z,56600.0,8246.67,-28106.67
2016-06-21T06:04:13Z,56606.67,8246.67,-28106.67
2016-06-21T06:04:13Z,56600.0,8246.67,-28106.67
2016-06-21T06:04:13Z,56600.0,8246.67,-28106.67
2016-06-21T06:04:13Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:13Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:13Z,56606.67,8253.33,-28093.33
2016-06-21T06:04:13Z,56600.0,8253.33,-28093.33
2016-06-21T06:04:13Z,56600.0,8253.33,-28093.33
2016-06-21T06:04:13Z,56593.33,8246.67,-28093.33
2016-06-21T06:04:13Z,56593.33,8246.67,-28106.67
2016-06-21T06:04:13Z,56600.0,8246.67,-28106.67
2016-06-21T06:04:13Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:13Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:13Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:13Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:13Z,56600.0,8246.67,-28086.67
2016-06-21T06:04:13Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:13Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:13Z,56600.0,8246.67,-28086.67
2016-06-21T06:04:13Z,56600.0,8246.67,-28086.67
2016-06-21T06:04:13Z,56593.33,8246.67,-28086.67
2016-06-21T06:04:13Z,56593.33,8246.67,-28086.67
2016-06-21T06:04:13Z,56600.0,8246.67,-28086.67
2016-06-21T06:04:13Z,56600.0,8253.33,-28086.67
2016-06-21T06:04:13Z,56600.0,8246.67,-28086.67
2016-06-21T06:04:13Z,56593.33,8246.67,-28086.67
2016-06-21T06:04:13Z,56593.33,8246.67,-28086.67
2016-06-21T06:04:13Z,56600.0,8246.67,-28086.67
2016-06-21T06:04:13Z,56600.0,8246.67,-28086.67
2016-06-21T06:04:13Z,56600.0,8246.67,-28086.67
2016-06-21T06:04:13Z,56593.33,8246.67,-28086.67
2016-06-21T06:04:13Z,56600.0,8246.67,-28086.67
2016-06-21T06:04:13Z,56600.0,8246.67,-28086.67
2016-06-21T06:04:13Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:13Z,56600.0,8253.33,-28093.33
2016-06-21T06:04:13Z,56600.0,8246.67,-28086.67
2016-06-21T06:04:13Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:13Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:13Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:13Z,56600.0,8253.33,-28093.33
2016-06-21T06:04:13Z,56600.0,8253.33,-28093.33
2016-06-21T06:04:13Z,56606.67,8253.33,-28106.67
2016-06-21T06:04:13Z,56606.67,8253.33,-28106.67
2016-06-21T06:04:13Z,56606.67,8253.33,-28106.67
2016-06-21T06:04:13Z,56600.0,8253.33,-28093.33
2016-06-21T06:04:13Z,56600.0,8253.33,-28093.33
2016-06-21T06:04:13Z,56600.0,8246.67,-28106.67
2016-06-21T06:04:13Z,56600.0,8246.67,-28106.67
2016-06-21T06:04:13Z,56600.0,8253.33,-28106.67
2016-06-21T06:04:13Z,56600.0,8253.33,-28106.67
2016-06-21T06:04:13Z,56600.0,8253.33,-28106.67
2016-06-21T06:04:13Z,56600.0,8253.33,-28106.67
2016-06-21T06:04:13Z,56606.67,8246.67,-28106.67
2016-06-21T06:04:13Z,56606.67,8246.67,-28113.33
2016-06-21T06:04:13Z,56606.67,8253.33,-28113.33
2016-06-21T06:04:13Z,56606.67,8253.33,-28113.33
2016-06-21T06:04:13Z,56606.67,8246.67,-28113.33
2016-06-21T06:04:13Z,56606.67,8246.67,-28113.33
2016-06-21T06:04:13Z,56606.67,8253.33,-28113.33
2016-06-21T06:04:13Z,56606.67,8253.33,-28113.33
2016-06-21T06:04:13Z,56606.67,8246.67,-28113.33
2016-06-21T06:04:13Z,56606.67,8253.33,-28113.33
2016-06-21T06:04:13Z,56600.0,8253.33,-28113.33
2016-06-21T06:04:13Z,56600.0,8253.33,-28113.33
2016-06-21T06:04:13Z,56600.0,8253.33,-28113.33
2016-06-21T06:04:13Z,56600.0,8253.33,-28113.33
2016-06-21T06:04:13Z,56600.0,8253.33,-28113.33
2016-06-21T06:04:13Z,56606.67,8253.33,-28113.33
2016-06-21T06:04:13Z,56606.67,8253.33,-28113.33
2016-06-21T06:04:13Z,56600.0,8253.33,-28113.33
2016-06-21T06:04:13Z,56600.0,8246.67,-28106.67
2016-06-21T06:04:13Z,56600.0,8246.67,-28106.67
2016-06-21T06:04:13Z,56600.0,8253.33,-28106.67
2016-06-21T06:04:13Z,56600.0,8253.33,-28106.67
2016-06-21T06:04:13Z,56600.0,8253.33,-28106.67
2016-06-21T06:04:13Z,56600.0,8253.33,-28106.67
2016-06-21T06:04:13Z,56600.0,8246.67,-28106.67
2016-06-21T06:04:13Z,56606.67,8246.67,-28106.67
2016-06-21T06:04:13Z,56606.67,8253.33,-28106.67
2016-06-21T06:04:13Z,56600.0,8253.33,-28106.67
2016-06-21T06:04:13Z,56600.0,8246.67,-28106.67
2016-06-21T06:04:13Z,56600.0,8246.67,-28106.67
2016-06-21T06:04:13Z,56600.0,8246.67,-28106.67
2016-06-21T06:04:13Z,56606.67,8246.67,-28093.33
2016-06-21T06:04:14Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:14Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:14Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:14Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:14Z,56600.0,8253.33,-28093.33
2016-06-21T06:04:14Z,56600.0,8253.33,-28093.33
2016-06-21T06:04:14Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:14Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:14Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:14Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:14Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:14Z,56593.33,8246.67,-28093.33
2016-06-21T06:04:14Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:14Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:14Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:14Z,56600.0,8246.67,-28086.67
2016-06-21T06:04:14Z,56600.0,8246.67,-28086.67
2016-06-21T06:04:14Z,56600.0,8246.67,-28086.67
2016-06-21T06:04:14Z,56600.0,8246.67,-28086.67
2016-06-21T06:04:14Z,56593.33,8246.67,-28086.67
2016-06-21T06:04:14Z,56593.33,8246.67,-28086.67
2016-06-21T06:04:14Z,56593.33,8253.33,-28093.33
2016-06-21T06:04:14Z,56600.0,8246.67,-28086.67
2016-06-21T06:04:14Z,56600.0,8246.67,-28086.67
2016-06-21T06:04:14Z,56600.0,8253.33,-28093.33
2016-06-21T06:04:14Z,56600.0,8253.33,-28093.33
2016-06-21T06:04:14Z,56593.33,8253.33,-28093.33
2016-06-21T06:04:14Z,56600.0,8253.33,-28093.33
2016-06-21T06:04:14Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:14Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:14Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:14Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:14Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:14Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:14Z,56600.0,8253.33,-28093.33
2016-06-21T06:04:14Z,56600.0,8253.33,-28093.33
2016-06-21T06:04:14Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:14Z,56600.0,8246.67,-28106.67
2016-06-21T06:04:14Z,56600.0,8246.67,-28106.67
2016-06-21T06:04:14Z,56600.0,8246.67,-28106.67
2016-06-21T06:04:14Z,56600.0,8246.67,-28106.67
2016-06-21T06:04:14Z,56600.0,8246.67,-28106.67
2016-06-21T06:04:14Z,56600.0,8253.33,-28106.67
2016-06-21T06:04:14Z,56600.0,8253.33,-28106.67
2016-06-21T06:04:14Z,56600.0,8253.33,-28106.67
2016-06-21T06:04:14Z,56600.0,8253.33,-28106.67
2016-06-21T06:04:14Z,56600.0,8253.33,-28106.67
2016-06-21T06:04:14Z,56600.0,8253.33,-28113.33
2016-06-21T06:04:14Z,56606.67,8253.33,-28106.67
2016-06-21T06:04:14Z,56606.67,8253.33,-28106.67
2016-06-21T06:04:14Z,56606.67,8253.33,-28113.33
2016-06-21T06:04:14Z,56606.67,8253.33,-28113.33
2016-06-21T06:04:14Z,56600.0,8253.33,-28113.33
2016-06-21T06:04:14Z,56600.0,8253.33,-28113.33
2016-06-21T06:04:14Z,56606.67,8253.33,-28113.33
2016-06-21T06:04:14Z,56606.67,8253.33,-28113.33
2016-06-21T06:04:14Z,56600.0,8253.33,-28113.33
2016-06-21T06:04:14Z,56600.0,8253.33,-28113.33
2016-06-21T06:04:14Z,56606.67,8253.33,-28113.33
2016-06-21T06:04:14Z,56606.67,8253.33,-28113.33
2016-06-21T06:04:14Z,56600.0,8253.33,-28106.67
2016-06-21T06:04:14Z,56600.0,8253.33,-28106.67
2016-06-21T06:04:14Z,56600.0,8246.67,-28106.67
2016-06-21T06:04:14Z,56600.0,8246.67,-28106.67
2016-06-21T06:04:14Z,56600.0,8246.67,-28106.67
2016-06-21T06:04:14Z,56600.0,8246.67,-28106.67
2016-06-21T06:04:14Z,56606.67,8246.67,-28106.67
2016-06-21T06:04:14Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:14Z,56600.0,8246.67,-28106.67
2016-06-21T06:04:14Z,56600.0,8246.67,-28106.67
2016-06-21T06:04:14Z,56593.33,8246.67,-28106.67
2016-06-21T06:04:14Z,56600.0,8246.67,-28106.67
2016-06-21T06:04:14Z,56600.0,8246.67,-28106.67
2016-06-21T06:04:14Z,56593.33,8246.67,-28106.67
2016-06-21T06:04:14Z,56593.33,8246.67,-28106.67
2016-06-21T06:04:14Z,56593.33,8246.67,-28093.33
2016-06-21T06:04:14Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:14Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:14Z,56600.0,8253.33,-28106.67
2016-06-21T06:04:14Z,56593.33,8253.33,-28093.33
2016-06-21T06:04:14Z,56600.0,8246.67,-28093.33
2016-06-21T06:04:14Z,56600.0,8246.67,-28093.33
